zone_pickup	zone_dropoff	hour	conditions	trip_delay
Sunnyside	JFK Airport	9	Clear	0.4864864864864865
Sunnyside	JFK Airport	9	Overcast	0.4444444444444444
Sunnyside	JFK Airport	9	Partially cloudy	0.5
Sunnyside	JFK Airport	9	Rain, Overcast	0.5
Sunnyside	JFK Airport	9	Rain, Partially cloudy	0.3333333333333333
Sunnyside	JFK Airport	10	Clear	0.4883720930232558
Sunnyside	JFK Airport	10	Overcast	0.5
Sunnyside	JFK Airport	10	Partially cloudy	0.5
Sunnyside	JFK Airport	10	Rain, Overcast	0.5
Sunnyside	JFK Airport	10	Rain, Partially cloudy	0.4
Sunnyside	JFK Airport	11	Clear	0.5
Sunnyside	JFK Airport	11	Overcast	0.4782608695652174
Sunnyside	JFK Airport	11	Partially cloudy	0.4931506849315068
Sunnyside	JFK Airport	11	Rain, Overcast	0.0
Sunnyside	JFK Airport	11	Rain, Partially cloudy	0.5
Sunnyside	JFK Airport	12	Clear	0.5
Sunnyside	JFK Airport	12	Overcast	0.48
Sunnyside	JFK Airport	12	Partially cloudy	0.4935064935064935
Sunnyside	JFK Airport	12	Rain, Partially cloudy	0.5
Sunnyside	JFK Airport	13	Clear	0.49056603773584906
Sunnyside	JFK Airport	13	Overcast	0.5
Sunnyside	JFK Airport	13	Partially cloudy	0.4954128440366973
Sunnyside	JFK Airport	13	Rain, Overcast	0.5
Sunnyside	JFK Airport	13	Rain, Partially cloudy	0.5
Sunnyside	JFK Airport	13	Snow, Partially cloudy	0.0
Sunnyside	JFK Airport	14	Clear	0.5
Sunnyside	JFK Airport	14	Overcast	0.48
Sunnyside	JFK Airport	14	Partially cloudy	0.5
Sunnyside	JFK Airport	14	Rain, Overcast	0.4444444444444444
Sunnyside	JFK Airport	14	Rain, Partially cloudy	0.4444444444444444
Sunnyside	JFK Airport	14	Snow, Partially cloudy	0.5
Sunnyside	JFK Airport	15	Clear	0.5
Sunnyside	JFK Airport	15	Overcast	0.4782608695652174
Sunnyside	JFK Airport	15	Partially cloudy	0.5
Sunnyside	JFK Airport	15	Rain, Overcast	0.3333333333333333
Sunnyside	JFK Airport	15	Rain, Partially cloudy	0.5
Sunnyside	JFK Airport	16	Clear	0.49122807017543857
Sunnyside	JFK Airport	16	Overcast	0.5
Sunnyside	JFK Airport	16	Partially cloudy	0.5
Sunnyside	JFK Airport	16	Rain, Overcast	0.48
Sunnyside	JFK Airport	16	Rain, Partially cloudy	0.4782608695652174
Sunnyside	JFK Airport	16	Snow, Overcast	0.0
Sunnyside	JFK Airport	16	Snow, Partially cloudy	0.0
Sunnyside	JFK Airport	17	Clear	0.4838709677419355
Sunnyside	JFK Airport	17	Overcast	0.5
Sunnyside	JFK Airport	17	Partially cloudy	0.49333333333333335
Sunnyside	JFK Airport	17	Rain, Overcast	0.4444444444444444
Sunnyside	JFK Airport	17	Rain, Partially cloudy	0.5
Sunnyside	JFK Airport	17	Snow, Partially cloudy	0.5
Sunnyside	JFK Airport	18	Clear	0.4878048780487805
Sunnyside	JFK Airport	18	Overcast	0.4666666666666667
Sunnyside	JFK Airport	18	Partially cloudy	0.5
Sunnyside	JFK Airport	18	Rain, Overcast	0.5
Sunnyside	JFK Airport	18	Rain, Partially cloudy	0.5
Sunnyside	JFK Airport	18	Snow, Overcast	0.0
Sunnyside	JFK Airport	18	Snow, Partially cloudy	0.5
Sunnyside	JFK Airport	19	Clear	0.5
Sunnyside	JFK Airport	19	Overcast	0.5
Sunnyside	JFK Airport	19	Partially cloudy	0.5
Sunnyside	JFK Airport	19	Rain, Overcast	0.3333333333333333
Sunnyside	JFK Airport	19	Rain, Partially cloudy	0.42857142857142855
Sunnyside	JFK Airport	19	Snow, Partially cloudy	0.0
Sunnyside	JFK Airport	20	Clear	0.5
Sunnyside	JFK Airport	20	Overcast	0.5
Sunnyside	JFK Airport	20	Partially cloudy	0.48148148148148145
Sunnyside	JFK Airport	20	Rain, Overcast	0.3333333333333333
Sunnyside	JFK Airport	20	Rain, Partially cloudy	0.5
Sunnyside	JFK Airport	20	Snow, Overcast	0.0
Sunnyside	JFK Airport	20	Snow, Partially cloudy	0.0
Sunnyside	JFK Airport	21	Clear	0.4444444444444444
Sunnyside	JFK Airport	21	Overcast	0.4
Sunnyside	JFK Airport	21	Partially cloudy	0.5
Sunnyside	JFK Airport	21	Rain, Overcast	0.0
Sunnyside	JFK Airport	21	Rain, Partially cloudy	0.3333333333333333
Sunnyside	JFK Airport	22	Clear	0.4444444444444444
Sunnyside	JFK Airport	22	Partially cloudy	0.4444444444444444
Sunnyside	JFK Airport	22	Rain, Overcast	0.0
Sunnyside	JFK Airport	22	Rain, Partially cloudy	0.0
Sunnyside	JFK Airport	23	Overcast	0.0
Sunnyside	JFK Airport	23	Partially cloudy	0.5
Sunnyside	JFK Airport	23	Rain, Overcast	0.5
Sunnyside	LaGuardia Airport	0	Partially cloudy	0.5
Sunnyside	LaGuardia Airport	1	Clear	0.0
Sunnyside	LaGuardia Airport	1	Partially cloudy	0.0
Sunnyside	LaGuardia Airport	2	Clear	0.5
Sunnyside	LaGuardia Airport	3	Clear	0.4
Sunnyside	LaGuardia Airport	3	Overcast	0.0
Sunnyside	LaGuardia Airport	3	Partially cloudy	0.4666666666666667
Sunnyside	LaGuardia Airport	3	Rain, Overcast	0.5
Sunnyside	LaGuardia Airport	4	Clear	0.4857142857142857
Sunnyside	LaGuardia Airport	4	Overcast	0.45454545454545453
Sunnyside	LaGuardia Airport	4	Partially cloudy	0.5
Sunnyside	LaGuardia Airport	4	Rain, Overcast	0.5
Sunnyside	LaGuardia Airport	4	Rain, Partially cloudy	0.3333333333333333
Sunnyside	LaGuardia Airport	4	Snow, Overcast	0.0
Sunnyside	LaGuardia Airport	5	Clear	0.5
Sunnyside	LaGuardia Airport	5	Overcast	0.5
Sunnyside	LaGuardia Airport	5	Partially cloudy	0.5
Sunnyside	LaGuardia Airport	5	Rain, Overcast	0.5
Sunnyside	LaGuardia Airport	5	Rain, Partially cloudy	0.3333333333333333
Sunnyside	LaGuardia Airport	5	Snow, Partially cloudy	0.0
Sunnyside	LaGuardia Airport	6	Clear	0.4883720930232558
Sunnyside	LaGuardia Airport	6	Overcast	0.5
Sunnyside	LaGuardia Airport	6	Partially cloudy	0.5
Sunnyside	LaGuardia Airport	6	Rain, Overcast	0.5
Sunnyside	LaGuardia Airport	6	Rain, Partially cloudy	0.5
Sunnyside	LaGuardia Airport	7	Clear	0.5
Sunnyside	LaGuardia Airport	7	Overcast	0.45454545454545453
Sunnyside	LaGuardia Airport	7	Partially cloudy	0.48936170212765956
Sunnyside	LaGuardia Airport	7	Rain, Overcast	0.4
Sunnyside	LaGuardia Airport	7	Rain, Partially cloudy	0.4
Sunnyside	LaGuardia Airport	8	Clear	0.48484848484848486
Sunnyside	LaGuardia Airport	8	Overcast	0.5
Sunnyside	LaGuardia Airport	8	Partially cloudy	0.5
Sunnyside	LaGuardia Airport	8	Rain, Overcast	0.4
Sunnyside	LaGuardia Airport	8	Rain, Partially cloudy	0.4
Sunnyside	LaGuardia Airport	8	Snow, Overcast	0.0
Sunnyside	LaGuardia Airport	9	Clear	0.5
Sunnyside	LaGuardia Airport	9	Overcast	0.5
Sunnyside	LaGuardia Airport	9	Partially cloudy	0.5
Sunnyside	LaGuardia Airport	9	Rain, Overcast	0.3333333333333333
Sunnyside	LaGuardia Airport	9	Rain, Partially cloudy	0.5
Sunnyside	LaGuardia Airport	10	Clear	0.5
Sunnyside	LaGuardia Airport	10	Overcast	0.45454545454545453
Sunnyside	LaGuardia Airport	10	Partially cloudy	0.4857142857142857
Sunnyside	LaGuardia Airport	10	Rain, Overcast	0.0
Sunnyside	LaGuardia Airport	10	Rain, Partially cloudy	0.0
Sunnyside	LaGuardia Airport	11	Clear	0.5
Sunnyside	LaGuardia Airport	11	Overcast	0.5
Sunnyside	LaGuardia Airport	11	Partially cloudy	0.49019607843137253
Sunnyside	LaGuardia Airport	11	Rain, Overcast	0.5
Sunnyside	LaGuardia Airport	11	Rain, Partially cloudy	0.42857142857142855
Sunnyside	LaGuardia Airport	12	Clear	0.5
Sunnyside	LaGuardia Airport	12	Overcast	0.4666666666666667
Sunnyside	LaGuardia Airport	12	Partially cloudy	0.4883720930232558
Sunnyside	LaGuardia Airport	12	Rain, Overcast	0.5
Sunnyside	LaGuardia Airport	12	Rain, Partially cloudy	0.5
Sunnyside	LaGuardia Airport	13	Clear	0.47619047619047616
Sunnyside	LaGuardia Airport	13	Overcast	0.42857142857142855
Sunnyside	LaGuardia Airport	13	Partially cloudy	0.5
Sunnyside	LaGuardia Airport	13	Rain, Partially cloudy	0.3333333333333333
Sunnyside	LaGuardia Airport	13	Snow, Partially cloudy	0.0
Sunnyside	LaGuardia Airport	14	Clear	0.4782608695652174
Sunnyside	LaGuardia Airport	14	Overcast	0.5
Sunnyside	LaGuardia Airport	14	Partially cloudy	0.5
Sunnyside	LaGuardia Airport	14	Rain, Overcast	0.5
Sunnyside	LaGuardia Airport	14	Rain, Partially cloudy	0.4444444444444444
Sunnyside	LaGuardia Airport	15	Clear	0.47368421052631576
Sunnyside	LaGuardia Airport	15	Overcast	0.46153846153846156
Sunnyside	LaGuardia Airport	15	Partially cloudy	0.49056603773584906
Sunnyside	LaGuardia Airport	15	Rain, Overcast	0.5
Sunnyside	LaGuardia Airport	15	Rain, Partially cloudy	0.4444444444444444
Sunnyside	LaGuardia Airport	16	Clear	0.4666666666666667
Sunnyside	LaGuardia Airport	16	Overcast	0.42857142857142855
Sunnyside	LaGuardia Airport	16	Partially cloudy	0.5
Sunnyside	LaGuardia Airport	16	Rain, Overcast	0.5
Sunnyside	LaGuardia Airport	16	Rain, Partially cloudy	0.5
Sunnyside	LaGuardia Airport	17	Clear	0.4666666666666667
Sunnyside	LaGuardia Airport	17	Overcast	0.5
Sunnyside	LaGuardia Airport	17	Partially cloudy	0.5
Sunnyside	LaGuardia Airport	17	Rain	0.0
Sunnyside	LaGuardia Airport	17	Rain, Overcast	0.3333333333333333
Sunnyside	LaGuardia Airport	17	Rain, Partially cloudy	0.4
Sunnyside	LaGuardia Airport	18	Clear	0.5
Sunnyside	LaGuardia Airport	18	Overcast	0.5
Sunnyside	LaGuardia Airport	18	Partially cloudy	0.5
Sunnyside	LaGuardia Airport	18	Rain, Overcast	0.3333333333333333
Sunnyside	LaGuardia Airport	18	Rain, Partially cloudy	0.5
Sunnyside	LaGuardia Airport	19	Clear	0.3333333333333333
Sunnyside	LaGuardia Airport	19	Overcast	0.4
Sunnyside	LaGuardia Airport	19	Partially cloudy	0.4666666666666667
Sunnyside	LaGuardia Airport	19	Rain, Partially cloudy	0.0
Sunnyside	LaGuardia Airport	19	Snow, Overcast	0.0
Sunnyside	LaGuardia Airport	20	Clear	0.45454545454545453
Sunnyside	LaGuardia Airport	20	Overcast	0.0
Sunnyside	LaGuardia Airport	20	Partially cloudy	0.3333333333333333
Sunnyside	LaGuardia Airport	20	Rain, Overcast	0.0
Sunnyside	LaGuardia Airport	20	Rain, Partially cloudy	0.0
Sunnyside	LaGuardia Airport	21	Rain, Partially cloudy	0.0
Sunnyside	LaGuardia Airport	22	Clear	0.0
Sunnyside	LaGuardia Airport	22	Overcast	0.0
Sunnyside	LaGuardia Airport	22	Partially cloudy	0.0
Sunnyside	LaGuardia Airport	22	Rain, Partially cloudy	0.0
Sunnyside	Newark Airport	3	Clear	0.0
Sunnyside	Newark Airport	4	Partially cloudy	0.0
Sunnyside	Newark Airport	5	Partially cloudy	0.0
Sunnyside	Newark Airport	6	Clear	0.5
Sunnyside	Newark Airport	7	Clear	0.0
Sunnyside	Newark Airport	7	Partially cloudy	0.0
Sunnyside	Newark Airport	8	Partially cloudy	0.5
Sunnyside	Newark Airport	8	Rain, Partially cloudy	0.0
Sunnyside	Newark Airport	9	Partially cloudy	0.0
Sunnyside	Newark Airport	10	Clear	0.0
Sunnyside	Newark Airport	10	Partially cloudy	0.0
Sunnyside	Newark Airport	10	Rain, Partially cloudy	0.0
Sunnyside	Newark Airport	12	Partially cloudy	0.0
Sunnyside	Newark Airport	14	Clear	0.0
Sunnyside	Newark Airport	14	Partially cloudy	0.5
Sunnyside	Newark Airport	15	Clear	0.3333333333333333
Sunnyside	Newark Airport	15	Partially cloudy	0.0
Sunnyside	Newark Airport	16	Clear	0.5
Sunnyside	Newark Airport	16	Partially cloudy	0.0
Sunnyside	Newark Airport	16	Rain, Overcast	0.0
Sunnyside	Newark Airport	18	Clear	0.0
Sunset Park East	JFK Airport	1	Partially cloudy	0.0
Sunset Park East	JFK Airport	2	Clear	0.0
Sunset Park East	JFK Airport	4	Clear	0.0
Sunset Park East	JFK Airport	5	Clear	0.0
Sunset Park East	JFK Airport	6	Clear	0.0
Sunset Park East	JFK Airport	6	Partially cloudy	0.0
Sunset Park East	JFK Airport	8	Rain, Partially cloudy	0.0
Sunset Park East	JFK Airport	9	Overcast	0.0
Sunset Park East	JFK Airport	12	Partially cloudy	0.0
Sunset Park East	JFK Airport	16	Rain, Partially cloudy	0.0
Sunset Park East	JFK Airport	19	Overcast	0.0
Sunset Park East	JFK Airport	20	Partially cloudy	0.0
Sunset Park East	LaGuardia Airport	4	Partially cloudy	0.0
Sunset Park East	LaGuardia Airport	6	Overcast	0.0
Sunset Park East	LaGuardia Airport	6	Partially cloudy	0.0
Sunset Park East	LaGuardia Airport	9	Clear	0.0
Sunset Park East	LaGuardia Airport	9	Partially cloudy	0.0
Sunset Park East	LaGuardia Airport	15	Clear	0.0
Sunset Park East	LaGuardia Airport	15	Partially cloudy	0.0
Sunset Park East	LaGuardia Airport	16	Partially cloudy	0.0
Sunset Park East	LaGuardia Airport	18	Clear	0.0
Sunset Park East	Newark Airport	3	Partially cloudy	0.0
Sunset Park East	Newark Airport	7	Overcast	0.0
Sunset Park East	Newark Airport	16	Clear	0.0
Sunset Park West	JFK Airport	3	Partially cloudy	0.0
Sunset Park West	JFK Airport	5	Clear	0.5
Sunset Park West	JFK Airport	5	Partially cloudy	0.0
Sunset Park West	JFK Airport	6	Clear	0.0
Sunset Park West	JFK Airport	6	Overcast	0.0
Sunset Park West	JFK Airport	6	Partially cloudy	0.5
Sunset Park West	JFK Airport	7	Partially cloudy	0.3333333333333333
Sunset Park West	JFK Airport	7	Rain, Partially cloudy	0.0
Sunset Park West	JFK Airport	8	Clear	0.5
Sunset Park West	JFK Airport	8	Partially cloudy	0.0
Sunset Park West	JFK Airport	9	Overcast	0.0
Sunset Park West	JFK Airport	10	Clear	0.0
Sunset Park West	JFK Airport	10	Overcast	0.5
Sunset Park West	JFK Airport	10	Partially cloudy	0.0
Sunset Park West	JFK Airport	11	Clear	0.0
Sunset Park West	JFK Airport	11	Partially cloudy	0.5
Sunset Park West	JFK Airport	12	Clear	0.0
Sunset Park West	JFK Airport	13	Clear	0.3333333333333333
Sunset Park West	JFK Airport	13	Overcast	0.0
Sunset Park West	JFK Airport	13	Partially cloudy	0.5
Sunset Park West	JFK Airport	14	Clear	0.3333333333333333
Sunset Park West	JFK Airport	14	Partially cloudy	0.3333333333333333
Sunset Park West	JFK Airport	15	Clear	0.5
Sunset Park West	JFK Airport	15	Partially cloudy	0.3333333333333333
Sunset Park West	JFK Airport	16	Clear	0.3333333333333333
Sunset Park West	JFK Airport	16	Partially cloudy	0.5
Sunset Park West	JFK Airport	16	Rain, Partially cloudy	0.0
Sunset Park West	JFK Airport	17	Overcast	0.0
Sunset Park West	JFK Airport	17	Partially cloudy	0.3333333333333333
Sunset Park West	JFK Airport	17	Rain, Partially cloudy	0.0
Sunset Park West	JFK Airport	18	Clear	0.5
Sunset Park West	JFK Airport	18	Partially cloudy	0.4
Sunset Park West	JFK Airport	18	Rain, Partially cloudy	0.5
Sunset Park West	JFK Airport	20	Partially cloudy	0.5
Sunset Park West	JFK Airport	21	Partially cloudy	0.5
Sunset Park West	JFK Airport	22	Partially cloudy	0.0
Sunset Park West	LaGuardia Airport	5	Partially cloudy	0.4
Sunset Park West	LaGuardia Airport	5	Rain, Overcast	0.0
Sunset Park West	LaGuardia Airport	6	Partially cloudy	0.0
Sunset Park West	LaGuardia Airport	6	Rain, Partially cloudy	0.0
Sunset Park West	LaGuardia Airport	7	Clear	0.5
Sunset Park West	LaGuardia Airport	7	Overcast	0.0
Sunset Park West	LaGuardia Airport	7	Partially cloudy	0.3333333333333333
Sunset Park West	LaGuardia Airport	8	Overcast	0.0
Sunset Park West	LaGuardia Airport	8	Partially cloudy	0.0
Sunset Park West	LaGuardia Airport	10	Partially cloudy	0.0
Sunset Park West	LaGuardia Airport	10	Rain, Overcast	0.0
Sunset Park West	LaGuardia Airport	12	Clear	0.0
Sunset Park West	LaGuardia Airport	12	Partially cloudy	0.3333333333333333
Sunset Park West	LaGuardia Airport	13	Clear	0.5
Sunset Park West	LaGuardia Airport	13	Overcast	0.0
Sunset Park West	LaGuardia Airport	13	Partially cloudy	0.5
Sunset Park West	LaGuardia Airport	14	Overcast	0.0
Sunset Park West	LaGuardia Airport	14	Partially cloudy	0.0
Sunset Park West	LaGuardia Airport	15	Clear	0.0
Sunset Park West	LaGuardia Airport	16	Partially cloudy	0.5
Sunset Park West	LaGuardia Airport	17	Partially cloudy	0.0
Sunset Park West	LaGuardia Airport	19	Partially cloudy	0.0
Sunset Park West	Newark Airport	4	Partially cloudy	0.0
Sunset Park West	Newark Airport	10	Clear	0.0
Sunset Park West	Newark Airport	11	Rain, Partially cloudy	0.0
Sunset Park West	Newark Airport	19	Partially cloudy	0.0
Sutton Place/Turtle Bay North	JFK Airport	0	Clear	0.3333333333333333
Sutton Place/Turtle Bay North	JFK Airport	0	Overcast	0.3333333333333333
Sutton Place/Turtle Bay North	JFK Airport	0	Partially cloudy	0.42857142857142855
Sutton Place/Turtle Bay North	JFK Airport	0	Rain, Partially cloudy	0.0
Sutton Place/Turtle Bay North	JFK Airport	1	Partially cloudy	0.0
Sutton Place/Turtle Bay North	JFK Airport	1	Rain, Overcast	0.0
Sutton Place/Turtle Bay North	JFK Airport	1	Rain, Partially cloudy	0.0
Sutton Place/Turtle Bay North	JFK Airport	2	Clear	0.5
Sutton Place/Turtle Bay North	JFK Airport	2	Overcast	0.0
Sutton Place/Turtle Bay North	JFK Airport	2	Partially cloudy	0.46153846153846156
Sutton Place/Turtle Bay North	JFK Airport	3	Clear	0.4878048780487805
Sutton Place/Turtle Bay North	JFK Airport	3	Overcast	0.5
Sutton Place/Turtle Bay North	JFK Airport	3	Partially cloudy	0.5
Sutton Place/Turtle Bay North	JFK Airport	3	Rain, Overcast	0.0
Sutton Place/Turtle Bay North	JFK Airport	3	Rain, Partially cloudy	0.42857142857142855
Sutton Place/Turtle Bay North	JFK Airport	3	Snow, Overcast	0.0
Sutton Place/Turtle Bay North	JFK Airport	4	Clear	0.4962962962962963
Sutton Place/Turtle Bay North	JFK Airport	4	Overcast	0.4857142857142857
Sutton Place/Turtle Bay North	JFK Airport	4	Partially cloudy	0.4970414201183432
Sutton Place/Turtle Bay North	JFK Airport	4	Rain, Overcast	0.47368421052631576
Sutton Place/Turtle Bay North	JFK Airport	4	Rain, Partially cloudy	0.5
Sutton Place/Turtle Bay North	JFK Airport	4	Snow, Overcast	0.5
Sutton Place/Turtle Bay North	JFK Airport	4	Snow, Partially cloudy	0.5
Sutton Place/Turtle Bay North	JFK Airport	5	Clear	0.4967105263157895
Sutton Place/Turtle Bay North	JFK Airport	5	Overcast	0.49572649572649574
Sutton Place/Turtle Bay North	JFK Airport	5	Partially cloudy	0.49846153846153846
Sutton Place/Turtle Bay North	JFK Airport	5	Rain, Overcast	0.5
Sutton Place/Turtle Bay North	JFK Airport	5	Rain, Partially cloudy	0.5
Sutton Place/Turtle Bay North	JFK Airport	5	Snow, Overcast	0.5
Sutton Place/Turtle Bay North	JFK Airport	5	Snow, Partially cloudy	0.5
Sutton Place/Turtle Bay North	JFK Airport	6	Clear	0.5
Sutton Place/Turtle Bay North	JFK Airport	6	Overcast	0.49635036496350365
Sutton Place/Turtle Bay North	JFK Airport	6	Partially cloudy	0.5
Sutton Place/Turtle Bay North	JFK Airport	6	Rain, Overcast	0.48717948717948717
Sutton Place/Turtle Bay North	JFK Airport	6	Rain, Partially cloudy	0.5
Sutton Place/Turtle Bay North	JFK Airport	6	Snow, Overcast	0.5
Sutton Place/Turtle Bay North	JFK Airport	6	Snow, Partially cloudy	0.5
Sutton Place/Turtle Bay North	JFK Airport	7	Clear	0.4980544747081712
Sutton Place/Turtle Bay North	JFK Airport	7	Overcast	0.49333333333333335
Sutton Place/Turtle Bay North	JFK Airport	7	Partially cloudy	0.5
Sutton Place/Turtle Bay North	JFK Airport	7	Rain, Overcast	0.4857142857142857
Sutton Place/Turtle Bay North	JFK Airport	7	Rain, Partially cloudy	0.5
Sutton Place/Turtle Bay North	JFK Airport	7	Snow, Overcast	0.3333333333333333
Sutton Place/Turtle Bay North	JFK Airport	7	Snow, Partially cloudy	0.42857142857142855
Sutton Place/Turtle Bay North	JFK Airport	8	Clear	0.4979757085020243
Sutton Place/Turtle Bay North	JFK Airport	8	Overcast	0.4915254237288136
Sutton Place/Turtle Bay North	JFK Airport	8	Partially cloudy	0.4977168949771689
Sutton Place/Turtle Bay North	JFK Airport	8	Rain, Overcast	0.49056603773584906
Sutton Place/Turtle Bay North	JFK Airport	8	Rain, Partially cloudy	0.5
Sutton Place/Turtle Bay North	JFK Airport	8	Snow, Overcast	0.5
Sutton Place/Turtle Bay North	JFK Airport	8	Snow, Partially cloudy	0.0
Sutton Place/Turtle Bay North	JFK Airport	9	Clear	0.5
Sutton Place/Turtle Bay North	JFK Airport	9	Overcast	0.5
Sutton Place/Turtle Bay North	JFK Airport	9	Partially cloudy	0.49767441860465117
Sutton Place/Turtle Bay North	JFK Airport	9	Rain, Overcast	0.5
Sutton Place/Turtle Bay North	JFK Airport	9	Rain, Partially cloudy	0.5
Sutton Place/Turtle Bay North	JFK Airport	9	Snow, Overcast	0.3333333333333333
Sutton Place/Turtle Bay North	JFK Airport	9	Snow, Partially cloudy	0.5
Sutton Place/Turtle Bay North	JFK Airport	10	Clear	0.5
Sutton Place/Turtle Bay North	JFK Airport	10	Overcast	0.5
Sutton Place/Turtle Bay North	JFK Airport	10	Partially cloudy	0.49746192893401014
Sutton Place/Turtle Bay North	JFK Airport	10	Rain, Overcast	0.47058823529411764
Sutton Place/Turtle Bay North	JFK Airport	10	Rain, Partially cloudy	0.46153846153846156
Sutton Place/Turtle Bay North	JFK Airport	11	Clear	0.5
Sutton Place/Turtle Bay North	JFK Airport	11	Overcast	0.5
Sutton Place/Turtle Bay North	JFK Airport	11	Partially cloudy	0.5
Sutton Place/Turtle Bay North	JFK Airport	11	Rain, Overcast	0.48
Sutton Place/Turtle Bay North	JFK Airport	11	Rain, Partially cloudy	0.5
Sutton Place/Turtle Bay North	JFK Airport	11	Snow, Overcast	0.0
Sutton Place/Turtle Bay North	JFK Airport	11	Snow, Partially cloudy	0.5
Sutton Place/Turtle Bay North	JFK Airport	12	Clear	0.4970414201183432
Sutton Place/Turtle Bay North	JFK Airport	12	Overcast	0.49473684210526314
Sutton Place/Turtle Bay North	JFK Airport	12	Partially cloudy	0.5
Sutton Place/Turtle Bay North	JFK Airport	12	Rain, Overcast	0.47058823529411764
Sutton Place/Turtle Bay North	JFK Airport	12	Rain, Partially cloudy	0.5
Sutton Place/Turtle Bay North	JFK Airport	12	Snow, Overcast	0.5
Sutton Place/Turtle Bay North	JFK Airport	13	Clear	0.4980694980694981
Sutton Place/Turtle Bay North	JFK Airport	13	Overcast	0.494949494949495
Sutton Place/Turtle Bay North	JFK Airport	13	Partially cloudy	0.5
Sutton Place/Turtle Bay North	JFK Airport	13	Rain, Overcast	0.5
Sutton Place/Turtle Bay North	JFK Airport	13	Rain, Partially cloudy	0.4864864864864865
Sutton Place/Turtle Bay North	JFK Airport	13	Snow, Overcast	0.5
Sutton Place/Turtle Bay North	JFK Airport	13	Snow, Partially cloudy	0.45454545454545453
Sutton Place/Turtle Bay North	JFK Airport	14	Clear	0.5
